Subject,Condition,Trial,Stimword,Response,Category,RT,
6,1,1.000000,Uninformed,Z,low,0.258954
6,1,1.000000,Snobbish,Z,high,0.460264
6,1,1.000000,Carefree,Z,neutral,0.184852
6,1,1.000000,Unmotivated,Z,low,0.000196
